id_transaccion,fecha,canal_id,monto,estado
3906,2026-06-17 04:52:30,104,2833.91,EXITOSO
3907,2026-06-17 04:54:00,102,1917.39,EXITOSO
3908,2026-06-17 04:55:30,103,2442.5,EXITOSO
3909,2026-06-17 04:55:30,103,2699.49,EXITOSO
3910,2026-06-17 04:55:30,104,2132.12,EXITOSO
3911,2026-06-17 04:55:30,105,908.46,EXITOSO
3912,2026-06-17 04:57:00,101,1906.42,FALLIDO
3913,2026-06-17 04:57:00,105,1763.21,EXITOSO
3914,2026-06-17 04:58:30,104,1628.21,EXITOSO
3915,2026-06-17 04:58:30,101,789.72,EXITOSO
3916,2026-06-17 05:00:00,102,511.24,EXITOSO
3917,2026-06-17 05:00:00,104,2197.45,EXITOSO
3918,2026-06-17 05:01:30,106,2434.92,EXITOSO
3919,2026-06-17 05:01:30,103,1300.0,EXITOSO
3920,2026-06-17 05:01:30,102,56.95,EXITOSO
3921,2026-06-17 05:01:30,106,1712.1,EXITOSO
3922,2026-06-17 05:03:00,105,933.62,EXITOSO
3923,2026-06-17 05:03:00,104,1135.47,EXITOSO
3924,2026-06-17 05:03:00,103,1542.87,EXITOSO
3925,2026-06-17 05:03:00,102,2428.73,EXITOSO
3926,2026-06-17 05:04:30,101,2488.24,EXITOSO
3927,2026-06-17 05:04:30,103,1111.73,EXITOSO
3928,2026-06-17 05:04:30,103,1027.45,EXITOSO
3929,2026-06-17 05:06:00,105,88.09,EXITOSO
3930,2026-06-17 05:06:00,106,1693.17,EXITOSO
3931,2026-06-17 05:06:00,102,1286.18,EXITOSO
3932,2026-06-17 05:06:00,104,956.2,EXITOSO
3933,2026-06-17 05:07:30,105,519.55,EXITOSO
3934,2026-06-17 05:07:30,102,1890.12,EXITOSO
3935,2026-06-17 05:09:00,105,906.4,EXITOSO
3936,2026-06-17 05:10:30,105,1683.24,EXITOSO
3937,2026-06-17 05:10:30,101,1854.43,EXITOSO
3938,2026-06-17 05:10:30,106,1011.13,EXITOSO
3939,2026-06-17 05:12:00,104,110.54,EXITOSO
3940,2026-06-17 05:12:00,101,1152.77,EXITOSO
3941,2026-06-17 05:12:00,105,2247.49,EXITOSO
3942,2026-06-17 05:12:00,101,2812.03,EXITOSO
3943,2026-06-17 05:13:30,103,1857.25,EXITOSO
3944,2026-06-17 05:15:00,104,2423.56,EXITOSO
3945,2026-06-17 05:15:00,106,735.04,EXITOSO
3946,2026-06-17 05:16:30,106,2584.52,EXITOSO
3947,2026-06-17 05:16:30,103,983.2,EXITOSO
3948,2026-06-17 05:16:30,101,1241.21,EXITOSO
3949,2026-06-17 05:16:30,105,1146.37,EXITOSO
3950,2026-06-17 05:18:00,101,2729.37,FALLIDO
3951,2026-06-17 05:18:00,105,2053.09,EXITOSO
3952,2026-06-17 05:18:00,103,234.22,EXITOSO
3953,2026-06-17 05:18:00,102,2588.35,EXITOSO
3954,2026-06-17 05:19:30,105,1226.22,EXITOSO
3955,2026-06-17 05:21:00,106,2565.59,EXITOSO
3956,2026-06-17 05:21:00,106,936.13,EXITOSO
3957,2026-06-17 05:21:00,102,2646.93,EXITOSO
3958,2026-06-17 05:22:30,106,2656.81,EXITOSO
3959,2026-06-17 05:22:30,103,1374.62,EXITOSO
3960,2026-06-17 05:24:00,101,773.7,EXITOSO
3961,2026-06-17 05:24:00,102,1311.83,EXITOSO
3962,2026-06-17 05:24:00,104,367.97,EXITOSO
3963,2026-06-17 05:24:00,102,566.38,EXITOSO
3964,2026-06-17 05:25:30,105,619.83,EXITOSO
3965,2026-06-17 05:25:30,105,1880.37,EXITOSO
3966,2026-06-17 05:27:00,101,2331.53,EXITOSO
3967,2026-06-17 05:27:00,101,538.73,EXITOSO
3968,2026-06-17 05:28:30,105,2088.37,EXITOSO
3969,2026-06-17 05:28:30,101,2964.48,EXITOSO
3970,2026-06-17 05:28:30,106,2855.15,EXITOSO
3971,2026-06-17 05:30:00,103,953.22,EXITOSO
3972,2026-06-17 05:30:00,104,777.09,EXITOSO
3973,2026-06-17 05:31:30,106,2814.09,EXITOSO
3974,2026-06-17 05:31:30,101,2721.66,EXITOSO
3975,2026-06-17 05:31:30,106,1487.44,EXITOSO
3976,2026-06-17 05:31:30,102,481.87,EXITOSO
3977,2026-06-17 05:33:00,106,2292.42,EXITOSO
3978,2026-06-17 05:33:00,106,1592.39,EXITOSO
3979,2026-06-17 05:33:00,102,599.87,EXITOSO
3980,2026-06-17 05:34:30,105,1567.49,EXITOSO
3981,2026-06-17 05:34:30,105,104.5,EXITOSO
3982,2026-06-17 05:34:30,103,1916.35,EXITOSO
3983,2026-06-17 05:34:30,103,2674.54,EXITOSO
3984,2026-06-17 05:36:00,102,1770.22,EXITOSO
3985,2026-06-17 05:37:30,103,324.83,EXITOSO
3986,2026-06-17 05:37:30,104,213.9,EXITOSO
3987,2026-06-17 05:37:30,102,753.04,EXITOSO
3988,2026-06-17 05:37:30,103,1053.81,EXITOSO
3989,2026-06-17 05:39:00,105,2911.59,EXITOSO
3990,2026-06-17 05:40:30,105,825.36,EXITOSO
3991,2026-06-17 05:42:00,104,1590.64,EXITOSO
3992,2026-06-17 05:42:00,104,1767.76,EXITOSO
3993,2026-06-17 05:43:30,105,1922.68,EXITOSO
3994,2026-06-17 05:43:30,105,2001.34,EXITOSO
3995,2026-06-17 05:43:30,106,2999.13,EXITOSO
3996,2026-06-17 05:45:00,106,1333.07,EXITOSO
3997,2026-06-17 05:45:00,104,2259.26,EXITOSO
3998,2026-06-17 05:45:00,104,1444.13,EXITOSO
3999,2026-06-17 05:46:30,106,2569.37,EXITOSO
4000,2026-06-17 05:46:30,102,1271.73,EXITOSO
4001,2026-06-17 05:46:30,105,2661.66,EXITOSO
4002,2026-06-17 05:46:30,106,2033.64,EXITOSO
4003,2026-06-17 05:48:00,103,2197.64,EXITOSO
4004,2026-06-17 05:48:00,101,2451.29,EXITOSO
4005,2026-06-17 05:49:30,101,2107.98,EXITOSO
4006,2026-06-17 05:49:30,106,1577.83,EXITOSO
4007,2026-06-17 05:51:00,102,2191.59,EXITOSO
4008,2026-06-17 05:51:00,102,1691.49,EXITOSO
4009,2026-06-17 05:51:00,105,1147.22,EXITOSO
4010,2026-06-17 05:51:00,101,875.39,EXITOSO
4011,2026-06-17 05:52:30,103,994.78,EXITOSO
4012,2026-06-17 05:52:30,102,1381.54,EXITOSO
4013,2026-06-17 05:52:30,104,2099.06,EXITOSO
4014,2026-06-17 05:54:00,101,1673.76,EXITOSO
4015,2026-06-17 05:54:00,102,123.13,EXITOSO
4016,2026-06-17 05:54:00,102,535.87,EXITOSO
4017,2026-06-17 05:54:00,101,1653.13,EXITOSO
4018,2026-06-17 05:55:30,101,122.81,EXITOSO
4019,2026-06-17 05:55:30,101,187.91,EXITOSO
4020,2026-06-17 05:55:30,105,520.9,EXITOSO
4021,2026-06-17 05:57:00,106,1533.57,EXITOSO
4022,2026-06-17 05:57:00,104,2960.99,EXITOSO
4023,2026-06-17 05:57:00,103,87.03,EXITOSO
4024,2026-06-17 05:58:30,106,1556.99,EXITOSO
4025,2026-06-17 05:58:30,105,1517.08,EXITOSO
4026,2026-06-17 05:58:30,102,1594.89,EXITOSO
4027,2026-06-17 06:00:00,101,357.1,EXITOSO
4028,2026-06-17 06:01:30,105,1633.58,EXITOSO
4029,2026-06-17 06:01:30,101,971.53,EXITOSO
4030,2026-06-17 06:01:30,101,2225.55,EXITOSO
4031,2026-06-17 06:01:30,106,679.08,EXITOSO
4032,2026-06-17 06:03:00,103,1118.51,EXITOSO
4033,2026-06-17 06:03:00,104,1742.76,EXITOSO
4034,2026-06-17 06:03:00,104,622.29,EXITOSO
4035,2026-06-17 06:04:30,102,2552.37,EXITOSO
4036,2026-06-17 06:04:30,103,905.64,EXITOSO
4037,2026-06-17 06:06:00,105,2405.64,EXITOSO
4038,2026-06-17 06:06:00,104,2462.22,EXITOSO
4039,2026-06-17 06:06:00,103,1979.11,EXITOSO
4040,2026-06-17 06:06:00,103,2233.26,EXITOSO
4041,2026-06-17 06:07:30,106,2627.15,EXITOSO
4042,2026-06-17 06:07:30,106,425.45,EXITOSO
4043,2026-06-17 06:07:30,104,1432.66,EXITOSO
4044,2026-06-17 06:07:30,105,1309.94,EXITOSO
4045,2026-06-17 06:09:00,104,202.06,EXITOSO
4046,2026-06-17 06:09:00,104,2788.07,EXITOSO
4047,2026-06-17 06:09:00,101,1961.77,EXITOSO
4048,2026-06-17 06:09:00,104,1419.58,EXITOSO
4049,2026-06-17 06:10:30,103,1620.78,EXITOSO
4050,2026-06-17 06:10:30,104,782.51,EXITOSO
4051,2026-06-17 06:10:30,104,1203.87,EXITOSO
4052,2026-06-17 06:10:30,104,1907.36,EXITOSO
4053,2026-06-17 06:12:00,104,1106.53,EXITOSO
4054,2026-06-17 06:12:00,103,79.84,EXITOSO
4055,2026-06-17 06:12:00,104,2164.09,EXITOSO
4056,2026-06-17 06:13:30,102,2404.73,EXITOSO
4057,2026-06-17 06:13:30,105,347.72,EXITOSO
4058,2026-06-17 06:13:30,101,345.04,EXITOSO
4059,2026-06-17 06:13:30,103,786.72,EXITOSO
4060,2026-06-17 06:15:00,102,757.52,EXITOSO
4061,2026-06-17 06:16:30,106,2754.72,EXITOSO
4062,2026-06-17 06:16:30,101,690.48,EXITOSO
4063,2026-06-17 06:18:00,106,1411.25,EXITOSO
4064,2026-06-17 06:18:00,105,1556.47,EXITOSO
4065,2026-06-17 06:18:00,102,2757.5,EXITOSO
4066,2026-06-17 06:18:00,102,1939.15,EXITOSO
4067,2026-06-17 06:19:30,104,2352.99,EXITOSO
4068,2026-06-17 06:19:30,104,1484.91,EXITOSO
4069,2026-06-17 06:21:00,104,2274.93,EXITOSO
4070,2026-06-17 06:21:00,103,1967.16,EXITOSO
4071,2026-06-17 06:22:30,102,624.16,EXITOSO
4072,2026-06-17 06:24:00,101,1332.79,EXITOSO
4073,2026-06-17 06:24:00,104,183.52,EXITOSO
4074,2026-06-17 06:25:30,102,2263.24,EXITOSO
4075,2026-06-17 06:25:30,105,1194.87,EXITOSO
4076,2026-06-17 06:25:30,103,1476.94,EXITOSO
4077,2026-06-17 06:25:30,106,951.1,EXITOSO
4078,2026-06-17 06:27:00,105,1769.61,EXITOSO
4079,2026-06-17 06:28:30,101,1202.07,EXITOSO
4080,2026-06-17 06:28:30,105,2858.98,EXITOSO
4081,2026-06-17 06:30:00,104,1747.72,EXITOSO
4082,2026-06-17 06:31:30,101,842.82,EXITOSO
4083,2026-06-17 06:31:30,102,2028.9,EXITOSO
4084,2026-06-17 06:33:00,103,2454.71,EXITOSO
4085,2026-06-17 06:33:00,103,128.31,EXITOSO
4086,2026-06-17 06:34:30,102,1300.71,EXITOSO
4087,2026-06-17 06:34:30,104,2801.14,EXITOSO
4088,2026-06-17 06:36:00,103,1024.01,EXITOSO
4089,2026-06-17 06:37:30,102,1930.68,EXITOSO
4090,2026-06-17 06:39:00,102,2828.93,EXITOSO
4091,2026-06-17 06:39:00,105,1719.8,EXITOSO
4092,2026-06-17 06:39:00,102,796.29,EXITOSO
4093,2026-06-17 06:40:30,102,1247.47,EXITOSO
4094,2026-06-17 06:40:30,104,61.47,EXITOSO
4095,2026-06-17 06:40:30,106,2457.89,EXITOSO
4096,2026-06-17 06:40:30,101,1702.78,EXITOSO
4097,2026-06-17 06:42:00,104,1584.76,EXITOSO
4098,2026-06-17 06:42:00,104,2120.76,EXITOSO
4099,2026-06-17 06:43:30,104,2067.18,EXITOSO
4100,2026-06-17 06:45:00,106,1416.62,EXITOSO
4101,2026-06-17 06:45:00,105,127.85,EXITOSO
4102,2026-06-17 06:45:00,106,2688.73,EXITOSO
4103,2026-06-17 06:46:30,104,2463.61,EXITOSO
4104,2026-06-17 06:46:30,104,2508.27,EXITOSO
4105,2026-06-17 06:48:00,102,196.79,EXITOSO
4106,2026-06-17 06:48:00,102,2487.24,EXITOSO
4107,2026-06-17 06:48:00,102,236.05,EXITOSO
4108,2026-06-17 06:48:00,104,221.87,EXITOSO
4109,2026-06-17 06:49:30,102,741.08,EXITOSO
4110,2026-06-17 06:49:30,106,902.47,EXITOSO
4111,2026-06-17 06:49:30,104,1443.32,EXITOSO
4112,2026-06-17 06:51:00,101,325.1,EXITOSO
4113,2026-06-17 06:51:00,105,1254.95,EXITOSO
4114,2026-06-17 06:51:00,106,2416.56,EXITOSO
4115,2026-06-17 06:52:30,103,1576.41,EXITOSO
4116,2026-06-17 06:52:30,102,512.0,EXITOSO
4117,2026-06-17 06:52:30,102,2404.29,EXITOSO
4118,2026-06-17 06:54:00,101,996.58,EXITOSO
4119,2026-06-17 06:54:00,106,320.24,EXITOSO
4120,2026-06-17 06:55:30,105,2176.15,EXITOSO
4121,2026-06-17 06:57:00,103,38.86,EXITOSO
4122,2026-06-17 06:57:00,102,1773.12,EXITOSO
4123,2026-06-17 06:58:30,101,1581.99,EXITOSO
4124,2026-06-17 07:00:00,104,1851.72,EXITOSO
4125,2026-06-17 07:00:00,104,338.22,EXITOSO
4126,2026-06-17 07:00:00,101,469.65,EXITOSO
4127,2026-06-17 07:00:00,106,346.4,EXITOSO
4128,2026-06-17 07:01:30,105,2205.29,EXITOSO
4129,2026-06-17 07:01:30,101,2773.9,EXITOSO
4130,2026-06-17 07:01:30,103,616.88,EXITOSO
4131,2026-06-17 07:01:30,103,1863.04,EXITOSO
4132,2026-06-17 07:03:00,105,2348.5,EXITOSO
4133,2026-06-17 07:03:00,105,748.48,EXITOSO
4134,2026-06-17 07:03:00,101,562.0,EXITOSO
4135,2026-06-17 07:03:00,105,2295.47,EXITOSO
4136,2026-06-17 07:04:30,102,1784.49,EXITOSO
4137,2026-06-17 07:06:00,105,2430.16,EXITOSO
4138,2026-06-17 07:06:00,106,1172.2,EXITOSO
4139,2026-06-17 07:06:00,105,2726.89,EXITOSO
4140,2026-06-17 07:07:30,103,2517.07,EXITOSO
4141,2026-06-17 07:07:30,106,1156.74,EXITOSO
4142,2026-06-17 07:07:30,101,1670.66,EXITOSO
4143,2026-06-17 07:09:00,103,574.68,EXITOSO
4144,2026-06-17 07:10:30,104,1093.66,FALLIDO
4145,2026-06-17 07:12:00,105,1518.89,EXITOSO
4146,2026-06-17 07:12:00,101,1171.08,EXITOSO
4147,2026-06-17 07:12:00,101,1112.1,EXITOSO
4148,2026-06-17 07:13:30,105,2923.13,EXITOSO
4149,2026-06-17 07:13:30,103,544.42,EXITOSO
4150,2026-06-17 07:13:30,105,2045.95,EXITOSO
4151,2026-06-17 07:13:30,105,303.61,EXITOSO
4152,2026-06-17 07:15:00,101,2314.6,EXITOSO
4153,2026-06-17 07:15:00,105,2183.66,EXITOSO
4154,2026-06-17 07:15:00,106,209.87,EXITOSO
4155,2026-06-17 07:16:30,104,2389.32,EXITOSO
4156,2026-06-17 07:16:30,101,1420.6,EXITOSO
4157,2026-06-17 07:18:00,105,249.94,EXITOSO
4158,2026-06-17 07:18:00,103,548.97,EXITOSO
4159,2026-06-17 07:18:00,105,2898.51,EXITOSO
4160,2026-06-17 07:18:00,104,2121.09,EXITOSO
4161,2026-06-17 07:19:30,103,229.4,EXITOSO
4162,2026-06-17 07:19:30,106,489.79,EXITOSO
4163,2026-06-17 07:19:30,106,22.72,EXITOSO
4164,2026-06-17 07:19:30,104,565.5,EXITOSO
4165,2026-06-17 07:21:00,105,514.43,EXITOSO
4166,2026-06-17 07:21:00,102,282.08,EXITOSO
4167,2026-06-17 07:21:00,106,1810.5,EXITOSO
4168,2026-06-17 07:21:00,104,950.65,EXITOSO
4169,2026-06-17 07:22:30,105,638.59,EXITOSO
4170,2026-06-17 07:22:30,106,1533.75,EXITOSO
4171,2026-06-17 07:22:30,105,1586.8,EXITOSO
4172,2026-06-17 07:22:30,106,2080.85,EXITOSO
4173,2026-06-17 07:24:00,105,581.25,EXITOSO
4174,2026-06-17 07:24:00,103,2692.83,EXITOSO
4175,2026-06-17 07:24:00,104,2825.51,EXITOSO
4176,2026-06-17 07:24:00,105,1218.17,EXITOSO
4177,2026-06-17 07:25:30,102,1470.0,EXITOSO
4178,2026-06-17 07:25:30,101,2840.81,EXITOSO
4179,2026-06-17 07:25:30,102,2035.43,EXITOSO
4180,2026-06-17 07:27:00,104,890.72,EXITOSO
4181,2026-06-17 07:28:30,102,2000.9,EXITOSO
4182,2026-06-17 07:30:00,105,1535.66,EXITOSO
4183,2026-06-17 07:30:00,101,1557.87,EXITOSO
4184,2026-06-17 07:30:00,104,178.53,EXITOSO
4185,2026-06-17 07:31:30,104,1899.72,EXITOSO
4186,2026-06-17 07:31:30,106,1264.01,EXITOSO
4187,2026-06-17 07:31:30,105,177.59,EXITOSO
4188,2026-06-17 07:31:30,103,1687.28,EXITOSO
4189,2026-06-17 07:33:00,103,1842.39,EXITOSO
4190,2026-06-17 07:33:00,106,1131.81,EXITOSO
4191,2026-06-17 07:33:00,105,2415.91,EXITOSO
4192,2026-06-17 07:33:00,105,2196.2,EXITOSO
4193,2026-06-17 07:34:30,102,1381.37,EXITOSO
4194,2026-06-17 07:36:00,104,826.14,EXITOSO
4195,2026-06-17 07:36:00,103,1667.05,EXITOSO
4196,2026-06-17 07:37:30,106,2194.89,EXITOSO
4197,2026-06-17 07:39:00,105,297.88,EXITOSO
4198,2026-06-17 07:39:00,101,1221.51,EXITOSO
4199,2026-06-17 07:40:30,101,197.11,EXITOSO
4200,2026-06-17 07:40:30,104,2391.25,EXITOSO
4201,2026-06-17 07:40:30,105,2312.99,EXITOSO
4202,2026-06-17 07:42:00,106,2075.2,EXITOSO
4203,2026-06-17 07:42:00,103,2348.61,EXITOSO
4204,2026-06-17 07:42:00,101,898.49,EXITOSO
4205,2026-06-17 07:42:00,104,2670.03,EXITOSO
4206,2026-06-17 07:43:30,104,959.43,EXITOSO
4207,2026-06-17 07:43:30,105,587.41,EXITOSO
4208,2026-06-17 07:45:00,102,33.9,EXITOSO
4209,2026-06-17 07:46:30,104,2898.17,EXITOSO
4210,2026-06-17 07:46:30,105,1182.97,EXITOSO
4211,2026-06-17 07:46:30,106,700.22,EXITOSO
4212,2026-06-17 07:48:00,103,766.45,EXITOSO
4213,2026-06-17 07:48:00,103,2098.35,EXITOSO
4214,2026-06-17 07:48:00,104,1763.76,EXITOSO
4215,2026-06-17 07:48:00,103,2036.71,EXITOSO
4216,2026-06-17 07:49:30,106,1793.28,EXITOSO
4217,2026-06-17 07:51:00,105,917.6,EXITOSO
4218,2026-06-17 07:51:00,106,1137.6,EXITOSO
4219,2026-06-17 07:51:00,104,2398.93,EXITOSO
4220,2026-06-17 07:51:00,105,1802.17,EXITOSO
4221,2026-06-17 07:52:30,106,652.5,EXITOSO
4222,2026-06-17 07:52:30,105,2474.83,EXITOSO
4223,2026-06-17 07:52:30,105,2649.11,EXITOSO
4224,2026-06-17 07:52:30,102,618.14,FALLIDO
4225,2026-06-17 07:54:00,103,1293.97,EXITOSO
4226,2026-06-17 07:55:30,101,1388.13,EXITOSO
4227,2026-06-17 07:55:30,103,1478.73,EXITOSO
4228,2026-06-17 07:57:00,102,2548.91,EXITOSO
4229,2026-06-17 07:57:00,101,227.1,EXITOSO
4230,2026-06-17 07:57:00,102,990.4,EXITOSO
4231,2026-06-17 07:57:00,101,2339.78,EXITOSO
4232,2026-06-17 07:58:30,103,736.34,EXITOSO
4233,2026-06-17 07:58:30,106,2817.68,EXITOSO
4234,2026-06-17 07:58:30,106,1472.21,EXITOSO
4235,2026-06-17 07:58:30,104,1244.22,EXITOSO
4236,2026-06-17 08:00:00,105,2491.28,EXITOSO
4237,2026-06-17 08:00:00,102,401.63,EXITOSO
4238,2026-06-17 08:00:00,103,540.83,EXITOSO
4239,2026-06-17 08:01:30,102,1567.5,EXITOSO
4240,2026-06-17 08:01:30,101,2464.42,EXITOSO
4241,2026-06-17 08:01:30,101,916.71,EXITOSO
4242,2026-06-17 08:03:00,102,2868.32,EXITOSO
4243,2026-06-17 08:03:00,105,2523.17,EXITOSO
4244,2026-06-17 08:03:00,106,2534.88,EXITOSO
4245,2026-06-17 08:04:30,105,2675.49,EXITOSO
4246,2026-06-17 08:06:00,103,445.04,EXITOSO
4247,2026-06-17 08:06:00,103,1890.56,EXITOSO
4248,2026-06-17 08:06:00,104,234.59,EXITOSO
4249,2026-06-17 08:06:00,105,582.0,EXITOSO
4250,2026-06-17 08:07:30,102,168.64,EXITOSO
4251,2026-06-17 08:07:30,106,86.53,EXITOSO
4252,2026-06-17 08:07:30,104,1757.56,EXITOSO
4253,2026-06-17 08:09:00,103,2368.99,EXITOSO
4254,2026-06-17 08:09:00,101,578.18,EXITOSO
4255,2026-06-17 08:10:30,106,1164.02,EXITOSO
4256,2026-06-17 08:12:00,105,584.81,EXITOSO
4257,2026-06-17 08:12:00,101,1795.73,EXITOSO
4258,2026-06-17 08:12:00,104,1123.2,EXITOSO
4259,2026-06-17 08:13:30,103,2898.82,EXITOSO
4260,2026-06-17 08:13:30,104,212.77,EXITOSO
4261,2026-06-17 08:13:30,105,640.69,EXITOSO
4262,2026-06-17 08:15:00,104,2838.61,EXITOSO
4263,2026-06-17 08:15:00,106,977.94,EXITOSO
4264,2026-06-17 08:16:30,103,561.23,EXITOSO
4265,2026-06-17 08:18:00,105,2610.03,EXITOSO
4266,2026-06-17 08:18:00,106,2040.77,EXITOSO
4267,2026-06-17 08:18:00,105,446.83,EXITOSO
4268,2026-06-17 08:19:30,101,637.71,EXITOSO
4269,2026-06-17 08:19:30,102,2403.21,EXITOSO
4270,2026-06-17 08:21:00,104,2193.9,EXITOSO
4271,2026-06-17 08:21:00,101,2717.65,EXITOSO
4272,2026-06-17 08:21:00,104,952.55,EXITOSO
4273,2026-06-17 08:21:00,105,935.11,EXITOSO
4274,2026-06-17 08:22:30,101,1513.55,EXITOSO
4275,2026-06-17 08:22:30,104,1856.53,EXITOSO
4276,2026-06-17 08:22:30,105,1961.01,EXITOSO
4277,2026-06-17 08:24:00,101,1105.76,EXITOSO
4278,2026-06-17 08:24:00,103,1518.65,EXITOSO
4279,2026-06-17 08:25:30,102,1025.55,EXITOSO
4280,2026-06-17 08:27:00,103,1817.92,EXITOSO
4281,2026-06-17 08:27:00,103,184.53,EXITOSO
4282,2026-06-17 08:27:00,104,1277.38,EXITOSO
4283,2026-06-17 08:27:00,103,1330.41,EXITOSO
4284,2026-06-17 08:28:30,106,556.19,EXITOSO
4285,2026-06-17 08:28:30,101,2105.08,EXITOSO
4286,2026-06-17 08:28:30,103,755.96,EXITOSO
4287,2026-06-17 08:30:00,104,94.31,EXITOSO
4288,2026-06-17 08:30:00,104,2366.39,EXITOSO
4289,2026-06-17 08:30:00,103,1156.15,EXITOSO
4290,2026-06-17 08:30:00,102,2849.45,EXITOSO
4291,2026-06-17 08:31:30,106,1261.41,EXITOSO
4292,2026-06-17 08:31:30,104,1066.92,EXITOSO
4293,2026-06-17 08:31:30,104,2471.8,FALLIDO
4294,2026-06-17 08:31:30,106,1076.4,EXITOSO
4295,2026-06-17 08:33:00,106,118.43,EXITOSO
4296,2026-06-17 08:33:00,102,2828.87,EXITOSO
4297,2026-06-17 08:33:00,101,1051.1,EXITOSO
4298,2026-06-17 08:34:30,101,2536.92,EXITOSO
4299,2026-06-17 08:36:00,103,2412.08,EXITOSO
4300,2026-06-17 08:36:00,106,904.57,EXITOSO
4301,2026-06-17 08:37:30,102,2287.51,EXITOSO
4302,2026-06-17 08:37:30,103,312.69,EXITOSO
4303,2026-06-17 08:39:00,102,2683.67,EXITOSO
4304,2026-06-17 08:39:00,105,301.06,EXITOSO
4305,2026-06-17 08:40:30,102,1884.9,EXITOSO
4306,2026-06-17 08:40:30,103,639.75,EXITOSO
4307,2026-06-17 08:40:30,106,2042.49,EXITOSO
4308,2026-06-17 08:40:30,102,2981.61,EXITOSO
4309,2026-06-17 08:42:00,104,2024.03,EXITOSO
4310,2026-06-17 08:43:30,103,1084.17,EXITOSO
4311,2026-06-17 08:43:30,103,886.68,EXITOSO
4312,2026-06-17 08:43:30,103,2022.79,EXITOSO
4313,2026-06-17 08:43:30,103,2854.32,EXITOSO
4314,2026-06-17 08:45:00,101,831.42,EXITOSO
4315,2026-06-17 08:45:00,106,562.36,EXITOSO
4316,2026-06-17 08:45:00,104,1098.93,EXITOSO
4317,2026-06-17 08:46:30,104,2589.17,EXITOSO
4318,2026-06-17 08:48:00,104,1429.13,EXITOSO
4319,2026-06-17 08:48:00,106,1539.24,EXITOSO
4320,2026-06-17 08:49:30,106,1415.56,EXITOSO
4321,2026-06-17 08:49:30,103,2072.54,EXITOSO
4322,2026-06-17 08:49:30,106,2903.59,EXITOSO
4323,2026-06-17 08:49:30,103,1134.81,EXITOSO
4324,2026-06-17 08:51:00,102,1012.87,EXITOSO
4325,2026-06-17 08:51:00,106,2313.2,EXITOSO
4326,2026-06-17 08:51:00,101,1852.81,EXITOSO
4327,2026-06-17 08:52:30,101,170.76,EXITOSO
4328,2026-06-17 08:52:30,103,837.23,EXITOSO
4329,2026-06-17 08:52:30,102,678.21,EXITOSO
4330,2026-06-17 08:54:00,102,1906.82,EXITOSO
4331,2026-06-17 08:54:00,102,208.01,EXITOSO
4332,2026-06-17 08:54:00,104,493.86,EXITOSO
4333,2026-06-17 08:55:30,104,1660.47,EXITOSO
4334,2026-06-17 08:55:30,101,2833.36,EXITOSO
4335,2026-06-17 08:55:30,101,2926.1,EXITOSO
4336,2026-06-17 08:55:30,106,170.54,EXITOSO
4337,2026-06-17 08:57:00,103,2021.7,EXITOSO
4338,2026-06-17 08:57:00,103,1702.29,EXITOSO
4339,2026-06-17 08:57:00,101,1272.74,EXITOSO
4340,2026-06-17 08:58:30,104,1469.28,EXITOSO
4341,2026-06-17 09:00:00,101,294.03,EXITOSO
4342,2026-06-17 09:00:00,101,2507.52,EXITOSO
4343,2026-06-17 09:01:30,106,1054.95,EXITOSO
4344,2026-06-17 09:01:30,105,280.95,EXITOSO
4345,2026-06-17 09:01:30,102,1904.39,EXITOSO
4346,2026-06-17 09:01:30,106,1113.01,EXITOSO
4347,2026-06-17 09:03:00,102,2031.35,EXITOSO
4348,2026-06-17 09:04:30,101,1669.89,EXITOSO
4349,2026-06-17 09:04:30,105,2887.86,EXITOSO
4350,2026-06-17 09:06:00,101,1507.79,EXITOSO
4351,2026-06-17 09:07:30,105,725.67,EXITOSO
4352,2026-06-17 09:07:30,103,2925.97,EXITOSO
4353,2026-06-17 09:07:30,105,1088.55,EXITOSO
4354,2026-06-17 09:09:00,105,1894.26,EXITOSO
4355,2026-06-17 09:09:00,106,132.2,EXITOSO
4356,2026-06-17 09:09:00,101,2363.56,EXITOSO
4357,2026-06-17 09:09:00,103,2798.71,EXITOSO
4358,2026-06-17 09:10:30,105,1632.82,EXITOSO
4359,2026-06-17 09:10:30,101,2689.16,EXITOSO
4360,2026-06-17 09:10:30,104,636.14,EXITOSO
4361,2026-06-17 09:10:30,105,528.94,EXITOSO
4362,2026-06-17 09:12:00,103,1884.56,EXITOSO
4363,2026-06-17 09:12:00,106,2108.25,EXITOSO
4364,2026-06-17 09:12:00,101,2887.33,EXITOSO
4365,2026-06-17 09:12:00,101,941.85,EXITOSO
4366,2026-06-17 09:13:30,103,1282.77,EXITOSO
4367,2026-06-17 09:13:30,106,410.86,EXITOSO
4368,2026-06-17 09:15:00,104,144.38,EXITOSO
4369,2026-06-17 09:15:00,101,2889.11,EXITOSO
4370,2026-06-17 09:15:00,103,636.31,EXITOSO
4371,2026-06-17 09:16:30,105,2426.88,EXITOSO
4372,2026-06-17 09:16:30,102,1230.0,EXITOSO
4373,2026-06-17 09:16:30,101,458.43,EXITOSO
4374,2026-06-17 09:18:00,106,123.52,EXITOSO
4375,2026-06-17 09:19:30,101,2722.58,EXITOSO
4376,2026-06-17 09:19:30,104,756.13,EXITOSO
